ticker,date,open,high,low,close
BTC,8/27/2010,0.064,0.065,0.063,0.065
BTC,8/28/2010,0.065,0.065,0.0641,0.0641
BTC,8/29/2010,0.0641,0.0648,0.064,0.064
BTC,8/30/2010,0.064,0.069,0.03211,0.06497
BTC,8/31/2010,0.06497,0.06497,0.06,0.06
BTC,9/1/2010,0.06,0.0629,0.05961,0.0629
BTC,9/2/2010,0.0629,0.0634,0.0601,0.0634
BTC,9/3/2010,0.0634,0.0634,0.06085,0.06085
BTC,9/4/2010,0.06085,0.06238,0.06085,0.06238
BTC,9/5/2010,0.06238,0.064,0.0605,0.0616
BTC,9/6/2010,0.0616,0.0627,0.0616,0.0616
BTC,3/6/2022,39476.8,39705.3,38101.2,38985.8
BTC,3/7/2022,38990,39553.4,37162.4,38222.9
BTC,3/8/2022,38222.9,39365.8,37875.2,38560
BTC,3/9/2022,38560,42592.5,38537.8,41900.4
BTC,3/10/2022,41900.4,42143.9,38615.4,39457.8
BTC,3/11/2022,39457.8,40248.3,38240.9,38924.5
BTC,3/12/2022,38924.5,39460,38668.3,39105.9
BTC,3/13/2022,39105.9,39311.7,37618,37750.4
BTC,3/14/2022,37734.1,39932.4,37559.8,39331.6
BTC,3/15/2022,39334.3,39888.8,38107.6,39481.8
BTC,3/16/2022,39478.8,41724.3,38928.4,40895.3
BTC,3/17/2022,40895.3,41483.8,40508.1,41008.3
BTC,3/18/2022,41008.3,42346.2,40167.6,41708
BTC,3/19/2022,41708,42417,41524.9,41971.3
BTC,3/20/2022,41971.3,42312,40929.4,41428.9
BTC,3/21/2022,41452.6,41555,40487,41136.5
BTC,3/22/2022,41136.4,43260,40896,42550
BTC,3/23/2022,42551.3,42796.5,41772.4,42509.9
BTC,3/24/2022,42509.9,44238.6,42415.9,43969.4
BTC,3/25/2022,43965.3,45121.2,43605.2,44321.6
BTC,3/26/2022,44317.2,44815.4,44089.6,44381.9
BTC,3/27/2022,44383.7,46818.5,44383.7,46562.6
BTC,3/28/2022,46585.9,48209.1,46367.7,47633
BTC,3/29/2022,47657.8,48115.6,46903.6,47295.4
BTC,3/30/2022,47290.7,47709.8,46637.7,47001.6
BTC,3/31/2022,47001.6,47609.5,45532.7,45766.3
BTC,4/1/2022,45770.9,46743.4,44213.3,46323.6
BTC,4/2/2022,46323.6,47223.4,45641.9,46249.5
BTC,4/3/2022,46249.5,46853,45546.2,46853
BTC,4/4/2022,46950.5,47406,45131.5,46458.4
BTC,4/5/2022,46463,47214.1,45469.8,45958.1
BTC,4/6/2022,45958.1,46059.4,43182.9,43845.8
BTC,4/7/2022,43845.8,43895.2,42731.6,43524.4
BTC,4/8/2022,43524.4,43979.6,42463.6,42580.4
BTC,4/9/2022,42580.4,42677.1,42119.8,42570.8
BTC,4/10/2022,42570.8,43423.3,42450.5,42678.2
BTC,4/11/2022,42736.2,42743.8,39316.1,39400.6
BTC,4/12/2022,39411.1,40658.1,39211.8,39701.7
BTC,4/13/2022,39701.7,41554.9,39568.9,41232.1
BTC,4/14/2022,41232.1,41508.3,39560.9,39974
BTC,4/15/2022,39974,40706.5,39774.4,40434.1
BTC,4/16/2022,40434.1,40715.8,40008,40490.1
BTC,4/17/2022,40518.4,40688.1,39837.3,40216.2
BTC,4/18/2022,40216.2,41105.6,38544.4,40813.5
BTC,4/19/2022,40813.5,41764.6,40583.2,41321.3
BTC,4/20/2022,41321.3,42200.3,40903.2,41504.8
BTC,4/21/2022,41504.8,42984.6,40551.5,40730.5
BTC,4/22/2022,40730.5,40819,39190.4,39619.2
BTC,4/23/2022,39623.1,39988,39288.9,39903
BTC,4/24/2022,39903,39948,39138.1,39641.3
BTC,4/25/2022,39641.3,40380.4,38217,40235.6
BTC,4/26/2022,40235.6,40796.9,37788.9,38333.9
BTC,4/27/2022,38333.9,39470.3,37745.6,39225.9
BTC,4/28/2022,39225.9,40376.7,38888.3,39848.7
BTC,4/29/2022,39853.5,39926.8,38175,38564
BTC,4/30/2022,38564,38799.2,38159.4,38301.1
BTC,5/1/2022,38301.1,38667.8,37388.5,38342.6
BTC,5/2/2022,38350,39169.9,38057.5,38643.5
BTC,5/3/2022,38643.5,38903.5,37513.9,37791.8
BTC,5/4/2022,37791.8,40020,37627.4,39741.1
BTC,5/5/2022,39741.1,39833.6,35567.2,36451.3
BTC,5/6/2022,36451.3,36665.7,35313.9,35956.3
BTC,5/7/2022,35955.5,36142.7,35089,35089
BTC,5/8/2022,35200.6,35711.2,33723.1,34450.4
BTC,5/9/2022,34450.4,34466.2,30321.9,30800.7
BTC,5/10/2022,30832.3,32640.7,29779,30286.1
BTC,5/11/2022,30224.3,32090.5,27673.9,28893.2
BTC,5/12/2022,28893.5,30069.7,25474.1,28368.4
BTC,5/13/2022,28359.3,30954.3,28273.1,29995.6
BTC,5/14/2022,29995.6,30087.9,28602.5,29661.4
BTC,5/15/2022,29662.8,31169,29443.7,31029.6
BTC,5/16/2022,31035.5,31362.3,29140.8,30135.2
BTC,5/17/2022,30130.8,30718.6,29440.4,30512.1
BTC,5/18/2022,30512.1,30652.6,28714.6,29152.1
BTC,5/19/2022,29171.2,30506.4,28635.5,30245.9
BTC,5/20/2022,30248.7,30715.4,28692.7,29148.6
BTC,5/21/2022,29148.4,29617.3,28916.1,29314.4
BTC,5/22/2022,29314.4,30271.9,29218.8,29981.7
BTC,5/23/2022,29981.7,30632.1,29025.1,29311.1
BTC,5/24/2022,29308.2,29610.2,28644.7,29548.3
BTC,5/25/2022,29548.5,30190.5,29264.8,29789.2
BTC,5/26/2022,29789.2,29853.8,28001.4,29546.4
BTC,5/27/2022,29546.4,29640,28253.3,28690.6
BTC,5/28/2022,28690,29174.1,28413.3,28983.5
BTC,5/29/2022,28983.5,29445.6,28813,29203.5
BTC,5/30/2022,29203.5,32183,29144.7,31780.5
BTC,5/31/2022,31785.7,32373.1,31203,31682.3
BTC,6/1/2022,31695.6,31957.2,29343.6,29564.1
BTC,6/2/2022,29566.3,30381.2,29490.5,30340.1
BTC,6/3/2022,30340.1,30674,29312.4,29786.2
BTC,6/4/2022,29781.2,29923.7,29460.2,29823.7
BTC,6/5/2022,29823.7,30157.8,29519.1,29937.1
BTC,6/6/2022,29937.1,31738.6,29846.9,31462.1
BTC,6/7/2022,31462.1,31554.4,29195.8,31383.4
BTC,6/8/2022,31375.8,31467.6,29859.3,30404.5
BTC,6/9/2022,30404.5,30673.6,29945.5,30114
BTC,6/10/2022,30114,30337.3,28840.4,29162.6
BTC,6/11/2022,29161.4,29407.6,28069.3,28528.8
BTC,6/12/2022,28528.8,28651.1,26859.6,27335.7
BTC,6/13/2022,27335.7,27415.3,22567.1,23031.7
BTC,6/14/2022,23026.9,23138,20822.5,21463.2
BTC,6/15/2022,21481.5,22416.6,20079.7,22157.8
BTC,6/16/2022,22188.3,22548.1,20724.5,20985.9
BTC,6/17/2022,20435.1,21334.3,20218.9,20533.1
BTC,6/18/2022,20531.7,20750.4,17599,18494.7
BTC,6/19/2022,18507.8,20660.8,17936.1,20369.1
BTC,6/20/2022,20375.3,21045.7,19616.5,20396
BTC,6/21/2022,20396,21700.6,20241.7,20950.4
BTC,6/22/2022,20949.8,20979,19756.5,19985.3
BTC,6/23/2022,19987.8,21098.1,19870.8,20667.1
BTC,6/24/2022,20667.1,21430.7,20663,21295.5
BTC,6/25/2022,21300.8,21588.8,20897.5,21495.7
BTC,6/26/2022,21489.4,21867.2,21124,21368.6
BTC,6/27/2022,21368.8,21519.4,20494.3,20784.6
BTC,6/28/2022,20791.5,21192.8,20181.3,20368.2
BTC,6/29/2022,20362.5,20429.5,19872.7,20270.8
BTC,6/30/2022,20270.8,20300.3,18615,18797.2
BTC,7/1/2022,18797.2,20870.1,18719.9,19375.7
BTC,7/2/2022,19375.7,19438.2,18980.4,19332
BTC,7/3/2022,19332,19614.2,18773.6,19279.7
BTC,7/4/2022,19275.8,20095.2,19030.4,19934.8
BTC,7/5/2022,19934.8,20723.9,19283.9,20350.7
BTC,7/6/2022,20355.6,20455.5,19746.6,20332.5
BTC,7/7/2022,20332.5,21820.7,20249.9,21654.4
BTC,7/8/2022,21655.6,22487,21177.3,21706.8
BTC,7/9/2022,21682,21956.8,21312.4,21695.8
BTC,7/10/2022,21696.3,21737.1,20647.1,21022.9
BTC,7/11/2022,21022.7,21022.8,20202.1,20224.1
BTC,7/12/2022,20220.4,20221.8,19256.8,19328.7
BTC,7/13/2022,19330.5,20091.8,18910.3,19908.9
BTC,7/14/2022,19906.2,20884.7,19611.5,20468.1
BTC,7/15/2022,20465.9,21185.8,20371.5,20960.9
BTC,7/16/2022,20959.7,21566.3,20473.5,21190.8
BTC,7/17/2022,21192.8,21658.9,20823.6,21016.7
BTC,7/18/2022,21023.9,22767.3,20748.4,21653.4
BTC,7/19/2022,21656.2,23804.1,21554.5,23656.5
BTC,7/20/2022,23651.8,24275.2,22927,23608.5
BTC,7/21/2022,23608.2,23639.9,22344.2,23212.4
BTC,7/22/2022,23213.3,23761.4,22510.5,22739.1
BTC,7/23/2022,22746.3,22998.3,21946.4,22249
BTC,7/24/2022,22245.5,22906.9,22235.8,22811.5
BTC,7/25/2022,22814.5,23013.1,21561.1,22027
BTC,7/26/2022,22029.9,22029.9,20728.4,20945
BTC,7/27/2022,20945.8,23109,20923.5,22680.9
BTC,7/28/2022,22680.1,24200.9,22590.2,23931.8
BTC,7/29/2022,23931.1,24443.9,23434.8,23828.9
BTC,7/30/2022,23798.1,24669.4,23658.3,23868.8
BTC,7/31/2022,23868.6,24194.2,23411.6,23595.8
BTC,8/1/2022,23595.4,23596.4,22858.8,23027.4
BTC,8/2/2022,23027.8,23457.2,22664.8,23097.7
BTC,8/3/2022,23084.4,23629.5,22688.5,23274.3
BTC,8/4/2022,23276.8,23283.7,22407.1,22496
BTC,8/5/2022,22494.6,23471.3,22456.7,23111.4
BTC,8/6/2022,23112.8,23352.2,23016.4,23183.9
BTC,8/7/2022,23183.8,23404.4,22853.5,23315.4
BTC,8/8/2022,23314.8,24246,23066.3,23852.2
BTC,8/9/2022,23851.6,23935.3,22882.1,23195.8
BTC,8/10/2022,23195.8,24230.6,22694.3,23966.2
BTC,8/11/2022,23967.2,24889.4,23816.2,24195.3
BTC,8/12/2022,24194.7,24291.2,23594.8,24125.5
BTC,8/13/2022,24129.1,24898,24087.2,24508.5
BTC,8/14/2022,24507.8,25040.6,24218.9,24352.3
BTC,8/15/2022,24352.2,25214.6,23885.3,24031
BTC,8/16/2022,24032.7,24251.2,23683.1,23950.8
BTC,8/17/2022,23951.8,24445.2,23184.2,23332.9
BTC,8/18/2022,23333.6,23598.9,23239.8,23363.3
BTC,8/19/2022,23362.4,23402.9,20999.2,21024.6
BTC,8/20/2022,21083.8,21370.3,20766.9,21121.1
BTC,8/21/2022,21121,21800,21055.5,21534.4
BTC,8/22/2022,21532.9,21669.1,20903.8,21097.4
BTC,8/23/2022,21097.9,21665.4,20913.3,21489.2
BTC,8/24/2022,21488.6,21840,21149.8,21594.1
BTC,8/25/2022,21594.4,21816.1,21312.1,21584.5
BTC,8/26/2022,21583.3,21826.1,20550,20641.1
BTC,8/27/2022,20641.4,20682.7,19847.2,19891.8
BTC,8/28/2022,19871.2,20161.1,19830,19965.2
BTC,8/29/2022,19965,20428.1,19538.2,20205.9
BTC,8/30/2022,20203.4,20575.1,19549.5,19882.1
BTC,8/31/2022,19886.9,20488.4,19751.3,20282
BTC,9/1/2022,20278.7,20290.6,19566,20083.7
BTC,9/2/2022,20084.2,20442.2,19763.8,19979
BTC,9/3/2022,19980.1,20055.2,19652.7,19751.8
BTC,9/4/2022,19752.1,19955.9,19585.8,19857.2
BTC,9/5/2022,19860.8,20058.4,19636.1,19752.4
BTC,9/6/2022,19751.9,20177.1,18713.2,18979.9
BTC,9/7/2022,18978.5,19461.9,18551.7,19364.7
BTC,9/8/2022,19365.1,19447.5,19030.4,19334.6
BTC,9/9/2022,19332.8,21439.1,19254.9,21257.8
BTC,9/10/2022,21256.9,21799.5,21136.1,21606.8
BTC,9/11/2022,21610.8,21866.6,21358.8,21515
BTC,9/12/2022,21520.1,22489.8,21520.1,22341.3
BTC,9/13/2022,22349.8,22739.8,19873.9,20133.2
BTC,9/14/2022,20150.4,20537,19661.1,20206.8
BTC,9/15/2022,20206.9,20395.1,19496.4,19828.4
BTC,9/16/2022,19827.4,19888.4,19332.7,19744.4
BTC,9/17/2022,19744.5,20189,19693.4,20034.5
BTC,9/18/2022,20034.3,20144.4,19417.5,19463.5
BTC,9/19/2022,19458.1,19678.6,18240,19519.5
BTC,9/20/2022,19520.3,19677.2,18715,18898.2
BTC,9/21/2022,18872.9,19727.6,18341.1,18468.2
BTC,9/22/2022,18467.3,19494.2,18147.1,19173.6
BTC,9/23/2022,19179,19520.9,18535.3,19008.8
BTC,9/24/2022,19008.5,19404.4,18861.7,18952.3
BTC,9/25/2022,18949.4,19178.9,18720.9,18744.7
BTC,9/26/2022,18740.1,19319.1,18634.4,19096.4
BTC,9/27/2022,19098,20383.3,18818.1,18992.7
BTC,9/28/2022,18982.9,19774.4,18473.2,19618.8
BTC,9/29/2022,19618.9,19665.1,18845.6,19432.8
BTC,9/30/2022,19431.3,20179.6,19163.8,19360.2
BTC,10/1/2022,19361.6,19483.7,19165.7,19288.3
BTC,10/2/2022,19288.3,19394.7,19059.1,19197.1
BTC,10/3/2022,19191,19649,18923.3,19555.2
BTC,10/4/2022,19557.1,20462.1,19499,20296.3
BTC,10/5/2022,20297.4,20386.1,19730,20055.4
BTC,10/6/2022,20052.6,20448.8,19881.1,19913.3
BTC,10/7/2022,19911.3,20056.7,19321,19572.7
BTC,10/8/2022,19571.7,19625.5,19241.9,19322.7
BTC,10/9/2022,19322.7,19555.8,19273.5,19482.2
BTC,10/10/2022,19483,19528,19096.2,19243.5
BTC,10/11/2022,19243.6,19266,18863.5,19004.5
BTC,10/12/2022,19003.7,19200.1,18978.2,19181.6
BTC,10/13/2022,19182.2,19508.7,18197.2,19403.6
BTC,10/14/2022,19403.1,19950.2,19077.7,19108.5
BTC,10/15/2022,19107.4,19226.8,19042.1,19070.1
BTC,10/16/2022,19069,19422.8,18982.3,19148.5
BTC,10/17/2022,19149.3,19676.7,19119.7,19515.4
BTC,10/18/2022,19515.4,19700.9,19097.4,19296.2
BTC,10/19/2022,19292.3,19372.2,19081.7,19195
BTC,10/20/2022,19194.4,19338.8,18906.1,19070.9
BTC,10/21/2022,19070.5,19247.7,18650.8,19155.9
BTC,10/22/2022,19155.6,19256.6,19114.9,19204.4
BTC,10/23/2022,19204.3,19596.1,19077.4,19541
BTC,10/24/2022,19542.2,19694.9,19161.3,19366.3
BTC,10/25/2022,19367.1,20416.8,19238.3,20234.4
BTC,10/26/2022,20237,21025.4,19992.8,20745.3
BTC,10/27/2022,20744.8,20909.1,20250.2,20407.2
BTC,10/28/2022,20408,20750.3,20005.4,20599.8
BTC,10/29/2022,20600.9,21084.8,20562.1,20850.3
BTC,10/30/2022,20850.4,20934.6,20521.2,20591
BTC,10/31/2022,20590,20839.9,20240.2,20478.7
BTC,11/1/2022,20480.7,20653.9,20330.4,20476.1
BTC,11/2/2022,20459.6,20798.6,20060.2,20108
BTC,11/3/2022,20108.7,20386.1,20046,20195.5
BTC,11/4/2022,20194.9,21300.1,20162.6,21179.3
BTC,11/5/2022,21180.7,21469.7,21083.4,21297.7
BTC,11/6/2022,21297.2,21365.2,21052.9,21140.3
BTC,11/7/2022,21138.4,21152.6,20389.5,20463.7
BTC,11/8/2022,20462.7,20694.2,17203.1,18514.2
BTC,11/9/2022,18491.1,18723.3,15764.8,16103
BTC,11/10/2022,16081.5,19503.4,15799.9,17887.7
BTC,11/11/2022,17904.2,20543.3,16507.1,16949.2
BTC,11/12/2022,16922.1,17203.5,16606.2,16805.7
BTC,11/13/2022,16806.2,16920,16214.7,16414
BTC,11/14/2022,16404.3,17163,15796.3,16386.9
BTC,11/15/2022,16385.4,17118.6,16380.7,16859.7
BTC,11/16/2022,16863.3,16987.9,16371,16653.8
BTC,11/17/2022,16652.8,16750.3,16399.8,16697.2
BTC,11/18/2022,16701.4,16987.4,16533.4,16647
BTC,11/19/2022,16647.2,16803.8,16536,16720.1
BTC,11/20/2022,16723.3,16756.1,16162.3,16272.5
BTC,11/21/2022,16273.2,16298.3,15473.9,15720.5
BTC,11/22/2022,15720.5,16283.4,15600.4,16165.2
BTC,11/23/2022,16165.1,16680,16137.2,16494.2
BTC,11/24/2022,16510.9,16795,16449.6,16597.5
BTC,11/25/2022,16598.3,16646,16334.8,16519.6
BTC,11/26/2022,16519.9,16689.1,16376,16416.1
BTC,11/27/2022,16414.6,16588.9,16407.3,16563.3
BTC,11/28/2022,16560.9,16567.7,16003.7,16212.5
BTC,11/29/2022,16214.2,16535.5,16093.5,16488.7
BTC,11/30/2022,16488.4,17241.4,16422.1,17153.7
BTC,12/1/2022,17146.7,17236,16863.7,16966.5
BTC,12/2/2022,16967.1,17105.2,16808.3,17042.2
BTC,12/3/2022,17044,17157.7,16864.6,16902.8
BTC,12/4/2022,16903,17150.6,16873.8,17104.6
BTC,12/5/2022,17105.3,17420.5,16870,16943.9
BTC,12/6/2022,16943.6,17102,16912.1,16973.7
BTC,12/7/2022,16974.1,17134.7,16689.9,16842.5
BTC,12/8/2022,16841.6,17298,16738,17203.8
BTC,12/9/2022,17203.3,17345.2,17069.4,17133.3
BTC,12/10/2022,17133.4,17226,17112.1,17137.6
BTC,12/11/2022,17137.7,17268.9,17091.3,17104.7
BTC,12/12/2022,17101.4,17219.8,16874.2,17159.7
BTC,12/13/2022,17159,17953.4,17084.9,17772
BTC,12/14/2022,17770.7,18377.6,17667.2,17837.7
BTC,12/15/2022,17836.5,17856.7,17282.2,17344.3
BTC,12/16/2022,17345.1,17528.3,16696.4,16725
BTC,12/17/2022,16727,16773.5,16532.6,16741.7
BTC,12/18/2022,16741.9,16860.9,16665.3,16763.8
BTC,12/19/2022,16764.6,16820.1,16265.7,16416.3
BTC,12/20/2022,16414.6,17055,16373.8,16869.7
BTC,12/21/2022,16868.8,16925.2,16727,16765.4
BTC,12/22/2022,16765.8,16867.2,16560.9,16795
BTC,12/23/2022,16795,16940.9,16743.9,16791
BTC,12/24/2022,16790.8,16859.5,16772.8,16824.9
BTC,12/25/2022,16824.9,16854,16725.8,16819.6
BTC,12/26/2022,16819.8,16915.6,16796,16835.3
BTC,12/27/2022,16835.9,16963.3,16595.4,16684.1
BTC,12/28/2022,16684.4,16776.9,16462.9,16509.2
BTC,12/29/2022,16509.7,16656.8,16481.7,16612.5
BTC,12/30/2022,16611.7,16657.2,16329.4,16575.2
BTC,12/31/2022,16575.1,16631.2,16467.2,16512.6
BTC,1/1/2023,16510.1,16619.2,16480,16594.6
BTC,1/2/2023,16594.6,16774.9,16543.4,16692.9
BTC,1/3/2023,16692.7,16771.3,16599.8,16670.7
BTC,1/4/2023,16670.7,16982.7,16647.9,16821.5
BTC,1/5/2023,16821.2,16872.2,16750.6,16832.7
BTC,1/6/2023,16831.2,17028.1,16675.3,16953
BTC,1/7/2023,16954.6,16976.2,16903.2,16932.5
BTC,1/8/2023,16932.4,17015.4,16908.8,16961.2
BTC,1/9/2023,16961.2,17394.8,16961.2,17204.3
BTC,1/10/2023,17202.8,17494.5,17129,17433.6
BTC,1/11/2023,17433.9,17593.3,17314.7,17555
BTC,1/12/2023,17556,19116.9,17550.7,18916.8
BTC,1/13/2023,18915.6,20001.6,18718,19851.1
BTC,1/14/2023,19854.7,21204.6,19736.2,20987.8
BTC,1/15/2023,20990.7,21073.7,20559.4,20916.3
BTC,1/16/2023,20915.2,21459.8,20627.4,21188.3
BTC,1/17/2023,21187,21595.2,20850.7,21234.1
BTC,1/18/2023,21234.5,21646.1,20409.2,20807.8
BTC,1/19/2023,20803.4,21188.4,20645.2,21064.9
BTC,1/20/2023,21064.2,22698,20868,22594.9
BTC,1/21/2023,22598.3,23374.4,22435.9,22948.9
BTC,1/22/2023,22902,23073.4,22311.4,22681.5
BTC,1/23/2023,22678.9,23173.1,22613.9,22931
BTC,1/24/2023,22934.4,23165.8,22730.3,22756.8
BTC,1/25/2023,22755.9,23814.8,22364.2,22939.2
BTC,1/26/2023,22937.7,23285.8,22862.9,23005.8
BTC,1/27/2023,22998.4,23501.3,22549,23015.6
BTC,1/28/2023,23014.7,23191.8,22887.2,22982.4
BTC,1/29/2023,22982.3,23963.7,22966.4,23767.1
BTC,1/30/2023,23764.8,23876.5,22501.1,22731.3
BTC,1/31/2023,22732.5,23306,22704.8,23183.7
BTC,2/1/2023,23182.1,23802.9,22766.8,23714.8
BTC,2/2/2023,23715.9,24252.3,23439.2,23561.5
BTC,2/3/2023,23561.4,23718.9,23211.3,23423.5
BTC,2/4/2023,23423.5,23573,23255.6,23405
BTC,2/5/2023,23406.1,23435.3,22754.6,22986.1
BTC,2/6/2023,22976.1,23139.3,22639.1,22882.2
BTC,2/7/2023,22880.3,23349.5,22644.5,23230.2
BTC,2/8/2023,23230.1,23446.5,22675.7,22931.1
BTC,2/9/2023,22884.4,23003,21702.8,21767.6
BTC,2/10/2023,21765.8,21942.3,21472.1,21573.7
BTC,2/11/2023,21574.4,21880.2,21555.2,21826
BTC,2/12/2023,21826.1,22088.4,21670.2,21797
BTC,2/13/2023,21796.7,21904.2,21389.3,21652
BTC,2/14/2023,21651.9,22307.8,21593.1,22197.2
BTC,2/15/2023,22197.2,24379.4,22056.6,24154.2
BTC,2/16/2023,24157,25190.4,23984.5,24013.8
BTC,2/17/2023,23997.9,25012.6,23347.1,24680.9
BTC,2/18/2023,24681.1,24876.2,24438.2,24631.4
BTC,2/19/2023,24631,25189.3,24266.8,24496.9
BTC,2/20/2023,24494.3,25098.3,23887.3,24707.3
BTC,2/21/2023,24704.9,25247.8,24160.7,24388.5
BTC,2/22/2023,24384.6,24478.5,23591.3,24100.6
BTC,2/23/2023,24102.5,24599.9,23617.8,23873.6
BTC,2/24/2023,23869.4,24132.3,22886,23119.7
BTC,2/25/2023,23119,23220.8,22800.8,23123
BTC,2/26/2023,23119.9,23675.6,23061.9,23478.9
BTC,2/27/2023,23478.7,23897.4,23118.9,23478.5
BTC,2/28/2023,23483.7,23600.5,23025.1,23161.8
BTC,3/1/2023,23163.7,23908.9,23028,23535
BTC,3/2/2023,23535,23795,23199.1,23464.9
BTC,3/3/2023,23463.5,23504.9,22098,22320.4
BTC,3/4/2023,22321.9,22409.5,22159.1,22307.2
BTC,3/5/2023,22308.1,22641.6,22238.8,22434.8
BTC,3/6/2023,22428,22598.3,22266.8,22432.3
BTC,3/7/2023,22432.6,22556.7,21944,22104.6
BTC,3/8/2023,22102.6,22267.6,21788.4,21788.4
BTC,3/9/2023,21795.4,21813.8,20062.4,20344.5
BTC,3/10/2023,20345.2,20380.1,19561.8,20167.4
BTC,3/11/2023,20167.4,20941.3,19912,20483.6
BTC,3/12/2023,20483.2,22084.5,20405.8,21915.8
BTC,3/13/2023,21934.6,24630.9,21829.2,24299.2
BTC,3/14/2023,24299.7,26558.8,24043.3,24804
BTC,3/15/2023,24801.3,25258.8,23980,24464.9
BTC,3/16/2023,24464,25224.9,24212.8,25043.8
BTC,3/17/2023,25043.9,27827.2,24944.7,27750.1
BTC,3/18/2023,27686.2,27778.6,26730.5,27003.4
BTC,3/19/2023,27003.9,28472,26887.8,28194.4
BTC,3/20/2023,28198,28553.4,27223.3,28054.7
BTC,3/21/2023,28054.7,28520.2,27406.2,28121.4
BTC,3/22/2023,28121.2,28872.3,26685.8,27286.4
BTC,3/23/2023,27283.8,28787.4,27180.9,28277.4
BTC,3/24/2023,28272.8,28499.1,27041.6,27328.5
BTC,3/25/2023,27328.3,27812.3,27186.8,27473.9
BTC,3/26/2023,27472.8,28175.3,27434,27856.6
BTC,3/27/2023,27856.6,28166.4,26665.1,27183.4
BTC,3/28/2023,27183.4,27517.2,26640.3,27201.1
BTC,3/29/2023,27201.1,28650.8,27144.2,28298.4
BTC,3/30/2023,28296.4,29187.3,27689.9,28076.4
BTC,3/31/2023,28076.4,28662.1,27521.7,28482.9
BTC,4/1/2023,28482.9,28821.7,28273,28488
BTC,4/2/2023,28488.3,28566.7,27876.1,28032.2
BTC,4/3/2023,28032.2,28505.7,27350.4,27720.8
BTC,4/4/2023,27725.4,28443.4,27675.6,28233.1
BTC,4/5/2023,28238,28777.5,27819.4,28191.2
BTC,4/6/2023,28191.2,28241.8,27723.2,27999
BTC,4/7/2023,27999,28113.8,27791.9,27911.8
BTC,4/8/2023,27911.8,28169.9,27880,27940.7
BTC,4/9/2023,27940.7,28492.3,27817.8,28456.2
BTC,4/10/2023,28456.2,29370.2,28197.2,29246.3
BTC,4/11/2023,29246.3,30578.1,29246.3,30219.4
BTC,4/12/2023,30219.4,30446.8,29686.4,29967.5
BTC,4/13/2023,29967.5,30607.8,29828.9,30312.8
BTC,4/14/2023,30312.8,31034.1,29994.2,30479.4
BTC,4/15/2023,30479.4,30617.9,30228.3,30291
BTC,4/16/2023,30291,30573.8,30144.4,30406.3
BTC,4/17/2023,30406,30425.5,29260.8,29469.6
BTC,4/18/2023,29469.6,30496.3,29121.5,30376.8
BTC,4/19/2023,30376.8,30427.6,28834.6,29180.7
BTC,4/20/2023,29190.7,29246.1,28001.2,28232.7
BTC,4/21/2023,28232.4,28371.5,27183.9,27277
BTC,4/22/2023,27277,27786.6,27133,27671.5
BTC,4/23/2023,27671.6,27883.2,27390.9,27519.2
BTC,4/24/2023,27519.2,27999.7,27073.5,27415.2
BTC,4/25/2023,27414.1,28314.5,27194.7,28274.5
BTC,4/26/2023,28269.4,30028.9,27379.3,28686.8
BTC,4/27/2023,28686.8,29893,28182,29656.8
BTC,4/28/2023,29656.8,29673.2,28905.2,29351.2
BTC,4/29/2023,29351.2,29471.8,29057.8,29247.2
BTC,4/30/2023,29247.2,29971.6,29105.7,29428
BTC,5/1/2023,29428,29447.2,27666.7,27992.7
BTC,5/2/2023,27992.8,28896.3,27876.2,28677.9
BTC,5/3/2023,28677.9,29065.5,28127.6,28931.2
BTC,5/4/2023,28995.8,29383.2,28686.5,28850.4
BTC,5/5/2023,28850.4,29673,28758.6,29513.6
BTC,5/6/2023,29513.6,29849.2,28455,28857.6
BTC,5/7/2023,28857.6,29134.6,28752.5,28802.8
BTC,5/8/2023,28807.1,28874.9,27282.4,27562.3
BTC,5/9/2023,27562.3,27841.4,27401.1,27625.2
BTC,5/10/2023,27630.3,28345.8,26885.1,27533.3
BTC,5/11/2023,27533.3,27751.7,26776.8,27005
BTC,5/12/2023,27005,27113.4,25845.9,26771.5
BTC,5/13/2023,26771.5,27031.6,26653.4,26876
BTC,5/14/2023,26876,27167.5,26651.6,26922.8
BTC,5/15/2023,26922.8,27682.9,26753.4,27381.6
BTC,5/16/2023,27381.6,27387.2,26885.3,27023.8
BTC,5/17/2023,27020.6,27506.8,26603.9,27378.6
BTC,5/18/2023,27378.6,27499.1,26476.5,26929.3
BTC,5/19/2023,26928,27164.9,26740.1,26913.9
BTC,5/20/2023,26913.9,27172.4,26838.5,27057.3
BTC,5/21/2023,27057.4,27282.5,26686.7,26761.2
BTC,5/22/2023,26761.2,27073.9,26554.1,26914
BTC,5/23/2023,26914,27492.8,26805.3,27201.7
BTC,5/24/2023,27202,27252.4,26052.3,26367.1
BTC,5/25/2023,26370.3,26618.7,25926.7,26476.6
BTC,5/26/2023,26473.9,26939.7,26329.9,26730.6
BTC,5/27/2023,26730.6,26852.8,26560.4,26781.2
BTC,5/28/2023,26781.2,27957.9,26772.6,27841.4
BTC,5/29/2023,27841.4,28455.4,27532.3,27675
BTC,5/30/2023,27675,28049.5,27565.4,27730.2
BTC,5/31/2023,27730.2,27843.6,26849.8,27095.1
BTC,6/1/2023,27095.6,27350.4,26615.4,26897.4
